Station_Id_C,Lat,Lon,Alti,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
58715,27.5833,116.65,80.8,26.9,25.1,90,0.0,340,1.7,26.6
58634,28.6833,118.25,116.3,33.1,22.2,53,0.0,273,5.3,34.4
57876,26.4278,112.8294,135.0,34.4,20.4,44,0.0,337,4.3,53.6
56775,25.55,102.45,1750.9,17.7,14.2,80,0.0,243,1.6,23.7
57581,29.8122,113.4422,24.7,32.3,21.5,53,0.0,346,3.8,44.2
57662,29.1169,111.6764,150.6,27.5,20.8,67,0.0,71,2.8,28.5
56671,26.65,102.25,1787.3,16.8,15.2,90,0.0,45,0.4,16.6
59632,21.9833,108.6,49.2,26.3,26.1,99,0.0,6,1.9,26.5
58926,25.3,117.4167,205.3,25.3,22.4,84,0.0,28,1.4,25.0
56595,27.4142,104.8736,1645.2001,21.8,18.0,79,7.5,193,4.8,25.1
56496,28.3303,105.2589,367.0,25.5,21.0,76,0.0,360,1.8,34.1
57635,28.3667,109.0167,548.7,26.3,21.7,76,0.0,136,2.8,27.7
57598,29.0333,114.5833,146.8,22.4,21.0,92,0.0,20,1.2,23.2
57966,25.5944,111.9622,244.2,33.1,21.0,49,0.0,8,4.1,39.1
59074,24.5728,112.0728,300.6,23.0,22.9,100,0.0,60,0.6,23.6
57505,29.4167,105.5833,338.0,25.4,21.9,81,0.0,351,2.1,24.4
59264,23.3917,111.5047,83.6,33.8,24.6,59,0.0,35,2.4,39.7
57541,29.9986,109.4753,571.8,32.1,19.7,48,0.0,145,3.3,53.3
58623,28.4667,117.9,121.3,32.6,22.7,56,0.0,154,2.8,52.9
58707,27.2167,115.1333,66.2,34.6,23.0,51,0.0,20,4.5,46.2
57837,26.4,108.0667,839.0,27.6,18.6,58,0.0,78,1.8,29.3
56978,23.0,102.4167,1642.8,14.0,13.8,99,0.0,200,1.2,16.1
57835,26.7333,108.4333,527.2,21.0,19.5,91,0.0,289,0.8,25.5
57902,25.4333,105.1833,1378.5,21.9,18.3,80,0.0,235,1.1,21.9
59322,23.9833,117.3667,22.8,30.1,25.4,76,0.0,20,2.1,38.4
57903,25.9403,105.5961,1142.0,20.8,18.4,86,0.0,332,1.4,21.3
59417,22.3333,106.85,128.8,27.4,24.5,84,0.0,201,1.0,27.7
57895,26.4667,114.7833,101.6,25.9,23.9,89,0.0,999017,0.0,27.2
58742,28.1,119.5667,163.0,27.5,21.5,70,0.0,328,1.0,28.3
58705,27.3333,115.4167,85.7,31.5,25.4,70,0.0,88,6.3,39.5
57566,29.4692,111.6686,89.3,24.6,21.1,81,0.0,309,0.4,25.3
57841,26.5617,109.6733,320.3,29.7,20.6,58,0.0,66,2.0,45.4
58667,28.0833,121.2667,95.9,33.2,24.1,59,0.0,338,9.9,44.6
59064,24.5,111.3,168.0,33.4,21.2,49,0.0,286,2.8,38.6
57853,26.7333,110.6333,341.0,24.2,19.9,77,0.0,252,2.1,28.0
56684,26.4022,103.2486,2188.3,24.9,12.8,47,0.0,295,6.7,46.7
57783,27.8833,113.8167,118.6,31.1,20.7,54,0.0,293,1.5,32.6
58846,26.6667,119.5167,32.4,33.0,21.8,52,0.0,283,4.1,30.0
58749,27.2333,119.8833,684.1,23.6,19.7,79,0.0,191,1.0,20.7
57891,26.9333,114.25,153.0,27.6,20.4,65,0.0,169,2.0,27.5
59046,24.3667,109.4667,306.0,33.8,19.5,43,0.0,9,5.3,46.8
57600,28.7119,105.0603,420.9,20.7,19.7,94,0.0,259,1.6,25.0
59313,23.6794,116.9861,44.7,28.1,24.9,83,0.0,218,1.1,28.8
56898,24.1836,102.4075,1600.0,28.3,13.0,39,0.0,233,4.7,40.3
56870,24.6581,102.1811,1600.9,13.9,13.3,96,0.0,170,0.4,13.9
59082,24.6667,113.6,121.3,34.9,22.2,48,0.0,321,3.0,48.3
56996,23.1258,104.7014,1093.4,18.7,18.5,99,0.0,307,1.5,19.8
57682,28.7119,113.5714,106.3,32.7,20.6,49,0.0,360,5.7,43.3
57596,29.6347,114.2053,751.6,26.6,19.7,66,0.0,349,1.5,42.6
59107,24.1142,115.2758,179.6,24.5,24.1,98,0.0,287,1.4,24.3
58934,25.3328,118.2722,183.8,25.5,25.0,97,0.0,304,1.9,27.7
56986,22.9833,103.6833,1414.1,20.1,18.2,89,0.0,239,0.3,19.3
57741,27.7303,109.1764,353.2,26.1,21.1,74,0.0,153,1.1,26.8
57891,26.9333,114.25,153.0,29.8,22.5,65,0.0,264,1.5,37.5
56772,25.2333,102.5,1692.7001,14.3,12.9,91,0.0,272,2.0,13.6
59477,22.2658,112.2306,69.3,26.2,25.1,94,0.0,306,2.2,26.2
56373,29.7875,102.8444,797.5,20.3,19.8,97,0.6,326,0.6,21.0
56691,26.8628,104.2803,2238.6,16.9,15.4,91,0.0,173,2.2,16.3
56399,29.1833,104.9833,306.2,25.1,21.8,82,0.0,337,1.3,24.2
58828,26.2667,117.6167,208.2,28.6,23.1,72,0.0,214,2.9,27.7
58932,25.8667,118.9333,85.6,34.7,22.7,50,0.0,326,3.7,48.2
57889,26.0797,113.9447,835.9,21.9,21.4,97,0.0,128,1.0,22.2
57637,28.2458,108.1047,629.5,23.4,21.1,87,0.0,2,0.7,24.2
57719,27.0858,106.9075,1298.9,27.6,16.6,51,0.0,75,2.6,33.8
57717,27.5333,106.8333,974.1,30.3,17.4,46,0.0,61,1.7,52.4
59242,23.7667,109.15,96.7,34.7,22.1,48,0.0,79,3.4,51.8
58624,28.3833,117.45,70.0,34.0,24.6,58,0.0,291,6.7,47.0
57932,25.9333,108.5167,285.7,33.3,21.1,49,0.0,189,2.5,50.8
59288,23.145,113.0089,30.1,31.6,24.9,68,0.0,334,2.0,32.7
57600,28.7119,105.0603,420.9,28.6,20.1,60,0.0,357,5.0,38.1
58620,29.0167,117.1,51.2,25.6,24.6,94,0.0,315,2.8,25.0
57714,27.4667,106.2333,942.0,25.2,18.6,67,0.0,280,2.1,24.4
56496,28.3303,105.2589,367.0,25.0,23.4,91,0.0,68,0.8,26.0
58822,26.8333,116.85,342.3,26.1,23.0,83,0.0,164,0.8,26.6
57824,26.5883,107.2489,1056.2001,30.5,15.4,40,0.0,47,2.8,45.2
57910,25.7667,106.0833,1197.6,23.7,18.6,73,0.0,334,0.8,23.6
58911,25.85,116.3667,310.0,25.2,24.2,94,0.0,57,1.2,25.5
57902,25.4333,105.1833,1378.5,19.6,17.4,87,0.0,291,2.0,19.0
59092,24.8667,114.8,250.2,25.5,23.9,91,0.0,57,1.2,25.8
57841,26.5617,109.6733,320.3,27.6,19.7,62,0.0,40,3.2,40.2
59081,24.7844,113.2867,131.1,30.7,24.3,69,0.0,105,2.2,41.9
59310,23.77,116.1744,45.3,33.2,23.8,58,0.0,181,0.8,49.6
59469,22.1667,111.7833,37.7,31.2,25.3,71,0.0,200,1.4,36.2
59256,23.3667,110.9,105.5,35.5,23.5,50,0.0,79,1.9,56.5
58719,27.3,116.9167,131.1,29.8,25.8,79,0.0,253,1.9,34.3
59213,23.75,106.95,133.0,36.5,20.7,40,0.0,158,1.9,46.7
59473,22.7372,112.9811,47.3,26.0,25.8,99,0.0,169,0.9,26.8
57604,28.7872,105.3928,368.8,28.9,19.2,56,0.0,320,3.0,46.9
57502,29.7108,105.6931,541.0,22.3,20.9,92,0.2,338,2.8,22.1
57859,26.0333,110.6333,408.4,22.2,20.3,89,0.0,116,1.0,21.9
59441,22.8,109.25,88.7,31.4,20.0,51,0.0,304,4.5,37.8
57876,26.4278,112.8294,135.0,31.8,19.4,48,0.0,11,2.2,31.6
59664,21.5458,110.9886,31.8,26.9,26.3,97,0.0,64,3.4,26.8
58517,29.25,116.1833,77.5,29.9,24.8,74,0.0,36,4.9,37.9
58643,28.9,120.0333,102.9,31.1,22.7,61,0.0,335,2.9,43.6
58635,28.45,118.2,150.0,34.4,21.5,47,0.0,8,5.4,48.5
57875,26.755,112.6914,137.0,34.0,19.3,42,0.0,349,4.9,39.3
56786,25.6,103.8167,1891.5,26.2,14.0,47,0.0,161,3.9,42.6
58549,29.1167,119.65,62.6,34.9,22.6,49,0.0,296,5.0,51.6
58520,29.8678,117.6922,191.0,26.7,23.6,83,0.0,219,1.3,28.1
56697,26.2167,104.0833,1984.2001,18.7,15.0,79,0.0,222,0.8,17.8
56976,23.2286,102.8214,312.3,30.6,21.7,59,0.0,197,4.3,34.7
57971,25.9114,112.2067,224.2,31.8,19.8,49,0.0,308,4.2,49.3
58760,27.8342,121.1503,68.6,28.7,23.4,73,0.0,267,5.4,29.9
56996,23.1258,104.7014,1093.4,28.6,20.1,60,0.0,82,2.3,36.3
57799,27.05,114.9167,71.2,25.2,23.8,92,12.0,269,2.8,26.6
59034,24.4833,108.65,185.1,34.4,22.8,51,0.0,135,1.8,59.9
59316,23.3853,116.6792,2.3,28.5,24.7,80,0.0,213,1.1,27.7
57687,28.1086,112.7864,119.0,24.8,19.4,72,0.0,327,3.0,22.6
57669,28.3833,111.2167,128.3,33.1,21.6,51,0.0,134,2.0,46.7
56985,23.4444,103.3278,1313.6,18.4,17.4,94,0.0,44,1.9,17.1
59116,24.3439,116.6997,80.1,36.5,23.3,47,0.0,351,2.6,49.6
58643,28.9,120.0333,102.9,27.7,22.9,75,0.0,67,1.7,28.2
57511,29.85,106.45,240.8,32.0,20.6,51,0.0,266,5.3,47.9
59312,23.6686,116.6989,60.7,27.0,24.4,86,0.0,332,4.2,25.4
59075,24.4731,112.6319,70.5,28.9,22.8,70,0.0,50,1.3,29.0
59469,22.1667,111.7833,37.7,27.7,25.7,89,0.0,342,1.3,26.5
59230,23.7167,108.1167,219.0,26.8,22.4,77,0.0,338,0.8,26.1
58520,29.8678,117.6922,191.0,23.3,22.6,96,0.0,124,0.9,25.5
59845,19.5167,109.5833,169.0,32.5,23.2,58,0.0,94,3.2,48.4
58647,28.0833,119.1333,222.1,24.9,22.6,87,0.0,250,2.5,26.3
57800,26.7667,105.3667,1457.1,18.5,16.5,88,0.0,213,1.2,17.3
58713,27.7167,117.0667,225.1,26.8,25.2,91,0.0,290,1.7,32.0
58527,29.3,117.2,61.5,30.0,25.3,76,0.0,53,1.6,34.9
58549,29.1167,119.65,62.6,27.2,23.7,81,0.0,282,3.6,27.2
58714,27.55,116.2333,120.4,24.4,23.9,97,0.0,288,0.4,25.6
59289,22.9661,113.7389,56.0,27.5,24.3,83,0.0,162,1.2,28.7
59650,21.4036,110.2444,29.7,25.4,25.2,99,0.0,270,1.4,26.1
57740,27.9528,109.5953,349.6,23.8,21.7,88,0.0,338,1.6,25.7
56871,24.6808,102.5742,1979.2001,14.0,12.4,90,0.0,999017,0.0,11.8
59306,23.4497,115.8492,80.9,29.7,23.3,69,0.0,216,1.7,33.0
59001,24.7833,105.3333,672.2,30.1,20.4,56,0.0,360,1.9,31.5
57778,27.0914,112.9464,70.3,34.8,20.4,43,0.0,312,2.2,56.7
59664,21.5458,110.9886,31.8,34.1,24.6,58,0.0,282,1.3,38.1
58734,27.3333,118.1167,196.9,28.0,22.7,73,0.0,200,1.4,27.2
56478,28.3,102.4333,1818.1,22.1,17.7,76,0.0,261,4.6,27.1
57774,27.4486,112.1733,100.0,24.1,23.1,94,0.0,201,0.7,22.4
59114,24.6453,116.17,135.7,28.1,24.7,82,0.0,187,2.1,28.4
59456,22.3469,110.925,141.4,25.3,25.2,100,0.0,16,1.1,24.8
59289,22.9661,113.7389,56.0,27.5,23.5,79,0.0,166,1.3,27.2
59051,24.7667,110.5,136.7,31.2,23.3,63,0.0,334,1.6,47.5
59316,23.3853,116.6792,2.3,31.3,24.4,67,0.0,302,2.6,31.5
57520,29.8333,107.0667,377.6,32.2,20.5,50,0.0,42,3.8,51.8
58616,28.2,116.8167,47.1,31.5,24.9,68,0.0,286,5.0,40.7
58846,26.6667,119.5167,32.4,27.6,22.3,73,0.0,79,1.6,25.8
57596,29.6347,114.2053,751.6,20.8,19.3,91,0.0,338,4.0,20.6
56885,24.4,103.45,1415.5,17.8,16.7,93,0.0,999017,0.0,17.3
59090,24.9611,114.0467,143.9,27.9,23.2,76,0.0,277,5.6,29.6
57655,28.4667,110.4,151.6,30.4,22.6,63,0.0,30,3.2,50.8
57926,25.4103,107.8803,429.9,34.7,16.1,33,0.0,89,3.0,53.6
59314,23.3983,116.1964,69.0,26.9,25.1,90,0.0,275,1.8,30.6
57595,29.6108,114.4578,99.9,31.8,20.4,51,0.0,352,2.6,48.3
59270,23.9397,112.1903,107.2,27.2,25.7,92,0.0,67,1.8,27.9
58566,29.3833,121.9167,4.5,27.3,24.6,85,0.1,301,6.5,25.4
56395,29.5167,104.6667,351.1,28.9,21.9,66,0.0,96,2.4,43.2
59122,24.6167,117.75,43.0,36.6,22.7,45,0.0,34,1.5,56.2
58737,27.05,118.3167,154.9,35.3,21.2,44,0.0,9,3.9,50.7
59469,22.1667,111.7833,37.7,28.2,25.6,86,0.0,269,2.1,27.1
58558,29.2667,120.2167,89.9,29.8,24.2,72,0.0,321,2.4,35.7
59838,19.1,108.6167,7.6,28.2,25.8,87,0.0,122,0.7,30.5
58569,29.2,121.95,128.4,26.7,23.2,81,0.0,330,7.7,25.1
58623,28.4667,117.9,121.3,34.1,21.5,48,0.0,35,1.8,56.0
57995,25.35,114.8667,204.4,30.7,24.8,71,0.0,189,1.0,32.0
57646,28.6244,109.9661,302.1,23.9,23.0,95,0.0,203,0.8,23.9
57649,28.2381,109.6819,254.6,24.0,23.0,94,0.0,216,1.0,24.1
59131,24.9667,118.3667,172.8,28.1,23.7,77,0.0,329,1.4,26.1
59031,24.8167,108.2667,342.3,26.1,20.9,73,0.0,360,4.4,25.9
58940,26.0833,119.3333,25.6,26.4,23.9,86,0.0,25,1.7,26.5
56670,26.9167,102.1167,1136.9,32.0,16.3,39,0.0,231,2.1,41.1
58645,28.4269,119.4808,152.2,34.3,21.0,46,0.0,163,0.9,51.3
57839,26.2333,109.1333,568.8,29.5,16.7,46,0.0,82,1.6,30.4
58719,27.3,116.9167,131.1,26.0,24.4,91,0.0,9,0.7,26.4
59471,22.9414,112.0525,101.4,26.2,24.7,92,0.0,55,1.1,26.9
59022,24.9833,107.55,749.5,31.3,14.5,36,0.0,65,4.6,36.2
58562,29.8,121.5,6.2,27.0,27.0,100,0.0,333,4.7,25.6
57966,25.5944,111.9622,244.2,24.5,22.0,86,0.0,124,2.5,22.7
59015,24.3833,106.5333,544.6,21.5,20.5,94,0.0,999017,0.0,21.9
59285,23.5686,113.6156,38.1,25.9,25.7,99,0.0,81,0.7,27.1
57682,28.7119,113.5714,106.3,32.5,21.4,52,0.0,313,3.6,39.8
56390,29.6667,104.0667,404.4,23.9,22.5,92,0.0,221,0.9,24.2
59313,23.6794,116.9861,44.7,26.8,25.3,92,0.0,330,3.4,26.6
57818,26.0117,106.4431,1186.7001,28.9,15.1,43,0.0,139,3.4,35.5
58905,25.9667,115.4167,133.2,26.9,23.6,82,0.0,278,1.9,27.9
59215,23.3333,106.6333,680.0,21.7,19.4,87,0.0,211,1.3,21.0
57875,26.755,112.6914,137.0,35.6,19.1,38,0.0,295,2.9,44.4
57698,28.1,114.4333,122.5,24.6,22.3,87,0.0,52,1.5,24.9
58917,25.0833,116.1,307.0,25.9,23.4,86,0.0,31,2.0,24.8
59007,24.0536,105.0519,1249.6,18.0,17.0,94,0.0,16,1.1,19.2
58903,25.9167,116.0167,289.8,24.2,23.5,96,0.0,281,1.5,23.7
58614,28.4,116.2833,67.2,29.3,25.1,78,0.0,106,4.4,29.7
58612,28.6833,116.6833,21.1,30.1,24.7,73,0.0,244,4.5,31.3
57900,25.8333,105.2167,1552.7001,18.4,16.7,90,0.0,346,1.0,22.2
58834,26.6333,118.1667,152.2,33.9,23.0,53,0.0,142,1.7,44.2
56475,28.65,102.5167,1659.5,18.8,18.6,99,0.1,45,2.3,18.9
58742,28.1,119.5667,163.0,25.4,22.1,82,0.0,111,0.6,25.6
58923,25.7,117.8333,400.1,23.4,22.0,92,0.0,352,1.0,24.3
56880,24.8922,103.1356,1639.5,17.9,15.3,85,0.0,355,0.9,25.6
59130,24.7728,118.1775,45.6,27.3,25.1,88,0.0,14,1.6,27.3
58622,28.95,117.5833,88.5,32.2,22.6,57,0.0,295,3.5,42.3
59137,24.8,118.55,135.0,32.4,24.2,62,0.0,138,9.3,39.3
59278,22.9906,112.4786,60.0,26.5,26.3,99,0.0,236,2.8,25.9
56992,23.4403,104.6833,1507.5,18.6,17.8,95,0.0,87,0.7,20.8
58754,27.3333,120.2,36.2,34.7,20.7,44,0.0,269,1.2,33.7
59131,24.9667,118.3667,172.8,31.8,24.1,64,0.0,335,1.9,48.8
58932,25.8667,118.9333,85.6,28.2,24.0,78,0.0,326,1.3,27.2
58563,29.8833,121.8333,5.0,30.0,25.3,76,0.0,24,5.3,34.8
56986,22.9833,103.6833,1414.1,26.6,18.5,61,0.0,110,2.4,37.1
57586,29.54,114.0386,78.5,25.6,24.7,95,0.0,250,1.5,32.5
57762,27.7053,111.6786,249.2,23.3,21.7,91,0.0,251,2.5,23.5
57965,25.5336,111.5961,192.2,25.3,20.8,76,0.0,19,0.8,24.6
57506,29.3667,105.9,353.0,26.9,20.5,68,0.0,43,1.4,27.3
57828,26.5,107.5833,983.8,29.9,17.7,48,0.0,6,1.0,44.7
58921,25.9458,117.3678,257.8,28.1,22.1,70,0.0,34,3.7,33.2
56480,28.8167,103.5333,564.1,22.8,22.1,96,0.0,270,2.2,22.6
56989,22.5,103.95,137.8,26.3,25.3,94,0.0,295,0.6,27.0
56393,29.7667,104.85,369.4,25.0,22.1,84,0.0,326,1.1,25.0
58923,25.7,117.8333,400.1,28.0,22.0,70,0.0,270,1.3,30.0
57679,28.2117,113.1972,101.4,32.9,23.0,56,0.0,315,4.6,44.9
56390,29.6667,104.0667,404.4,27.3,19.9,64,0.0,125,2.4,37.3
58614,28.4,116.2833,67.2,28.6,26.0,86,0.0,66,2.6,28.2
59304,23.6286,115.1761,176.6,25.5,23.7,90,0.0,143,0.9,26.2
57596,29.6347,114.2053,751.6,26.2,22.1,78,0.0,332,1.1,39.3
58643,28.9,120.0333,102.9,27.1,23.1,79,0.0,328,1.2,27.2
59673,21.7358,112.7731,21.9,33.0,27.2,72,0.0,304,2.0,44.3
59065,24.4167,111.5,148.7,30.2,22.4,63,0.0,244,1.5,30.0
58508,29.35,115.7333,80.6,33.0,23.6,58,0.0,343,3.3,47.4
57911,26.6711,106.6536,1299.0,28.7,16.3,47,0.0,109,2.8,60.0
58500,29.9,115.2167,57.0,25.7,22.4,82,0.0,292,1.5,26.5
58907,25.15,115.4,305.0,25.1,23.7,92,0.0,999017,0.0,25.4
59279,23.1969,112.8767,24.0,27.5,27.1,98,0.0,73,0.5,27.5
58625,28.4167,117.6,79.0,26.8,24.5,87,0.0,301,2.0,28.2
57744,27.3681,109.1636,355.5,28.8,20.8,62,0.0,132,1.4,40.9
59285,23.5686,113.6156,38.1,31.1,25.4,72,0.0,81,5.8,38.0
58912,25.7167,116.7333,404.0,25.6,23.3,87,0.0,200,2.1,26.6
57932,25.9333,108.5167,285.7,31.3,22.9,61,0.0,171,4.0,48.6
56670,26.9167,102.1167,1136.9,19.4,19.2,99,0.0,48,1.2,19.1
59097,24.0408,114.2139,269.3,24.9,24.2,96,0.0,186,1.4,24.9
57941,25.7833,109.6,197.3,28.8,21.3,64,0.0,340,0.9,31.3
57881,26.7139,113.2586,101.8,27.5,21.3,69,0.0,337,1.1,26.3
57503,29.6167,105.1167,349.7,22.7,22.2,97,0.7,159,1.4,23.4
56394,29.45,104.4333,384.1,24.8,21.7,83,0.1,306,1.4,25.5
59055,24.5,110.4,165.7,34.4,20.0,43,0.0,354,2.1,40.7
59653,21.9425,110.8592,77.0,24.9,24.3,97,0.0,317,1.6,24.8
58605,28.4167,115.3833,46.8,31.3,22.3,59,0.0,315,5.6,43.1
56863,24.9236,102.4972,1893.4,25.6,15.3,53,0.0,299,2.3,47.7
59469,22.1667,111.7833,37.7,28.1,25.7,87,0.0,318,1.4,26.7
58715,27.5833,116.65,80.8,26.3,24.9,92,0.0,337,0.7,25.9
58656,28.0667,120.9667,60.8,34.0,22.8,52,0.0,309,8.4,48.6
57720,27.9614,107.1811,889.3,24.1,20.4,80,0.0,999017,0.0,24.4
58631,28.9,118.5,137.0,32.6,24.1,61,0.0,331,1.2,45.7
59102,24.95,115.65,303.9,29.4,23.6,71,0.0,35,3.2,28.6
57661,28.9133,111.4797,48.7,26.6,23.5,83,0.0,270,1.1,28.8
58843,26.8833,120.0167,56.8,27.8,21.8,70,0.0,320,3.8,26.6
59940,18.7494,109.1639,155.0,33.5,24.7,60,0.0,185,0.5,46.4
59114,24.6453,116.17,135.7,30.9,24.2,68,0.0,143,1.3,40.1
59842,19.9,109.6833,31.7,27.6,25.2,87,0.0,177,1.2,28.7
58944,25.5167,119.7833,32.4,32.3,23.0,58,0.0,68,4.1,44.1
58666,28.45,121.9,86.2,28.1,24.1,79,0.0,11,16.5,31.5
56496,28.3303,105.2589,367.0,24.9,23.1,90,0.0,48,0.5,25.8
57871,26.9742,112.3669,90.8,27.8,21.8,70,0.0,14,3.6,26.8
59034,24.4833,108.65,185.1,25.2,23.6,91,0.0,121,1.7,24.5
58605,28.4167,115.3833,46.8,32.5,22.3,55,0.0,62,3.9,44.8
58602,28.85,115.55,40.7,28.6,24.0,76,0.0,82,0.5,36.6
57734,27.5667,108.2333,467.5,26.6,20.0,67,0.0,260,2.1,28.3
59021,24.55,107.0333,509.4,24.0,20.3,80,0.0,28,1.1,23.6
56994,23.3322,104.2767,1293.5,29.5,16.7,46,0.0,284,1.3,38.3
56474,28.55,102.1667,1774.0,26.8,15.8,51,0.0,174,2.4,37.3
59249,23.05,109.5667,57.1,29.9,24.1,71,0.0,290,2.5,29.5
59255,23.55,110.4167,83.0,29.8,23.3,68,0.0,352,2.9,30.2
58502,29.6667,116.0167,74.8,28.8,24.8,79,0.0,264,6.4,35.9
58824,26.4,117.15,357.4,34.1,23.2,53,0.0,53,3.0,57.6
58941,25.9667,119.5,25.9,35.7,23.0,48,0.0,107,3.6,59.9
59451,22.6667,110.3833,155.1,34.8,22.8,50,0.0,309,1.8,45.6
58530,29.8667,118.4333,168.7,23.6,22.7,95,0.0,205,1.5,24.9
59449,22.3,109.9833,85.9,29.6,24.5,74,0.0,244,1.2,30.3
58505,29.6167,115.9,63.1,30.6,24.0,68,0.0,301,1.8,43.0
59421,22.8667,107.1667,278.3,25.0,22.1,84,0.0,298,1.0,25.5
57763,27.6908,112.0011,205.8,32.5,21.7,53,0.0,7,4.1,41.1
59033,24.7833,108.8667,363.0,28.4,20.4,62,0.0,9,2.5,34.9
57942,25.8,110.0,268.0,23.4,20.5,84,0.0,132,2.7,22.3
56863,24.9236,102.4972,1893.4,13.6,12.8,95,0.0,2,0.6,12.2
56671,26.65,102.25,1787.3,21.7,15.5,68,0.0,309,1.1,21.4
58560,29.05,120.4333,304.5,25.9,23.4,86,0.0,53,1.1,29.3
58618,28.2667,116.6,82.4,27.9,25.1,85,0.0,25,2.3,28.3
58648,28.0,119.6333,246.8,29.4,22.4,66,0.0,195,0.4,30.9
58822,26.8333,116.85,342.3,25.1,23.2,89,0.0,261,1.4,25.5
59052,24.8333,110.8167,169.6,28.3,22.3,70,0.0,3,1.3,27.3
58658,28.15,120.6833,34.3,33.0,21.8,52,0.0,315,3.4,37.9
58537,29.1333,118.4,153.6,33.3,22.4,53,0.0,68,2.9,45.9
58814,26.35,116.35,280.2,23.7,23.4,98,0.0,262,1.0,24.6
58834,26.6333,118.1667,152.2,31.2,22.5,60,0.0,258,0.7,30.3
56474,28.55,102.1667,1774.0,25.9,16.5,56,0.0,208,1.5,29.6
58927,25.05,117.0167,376.0,27.4,23.0,77,0.0,37,1.3,29.9
59061,24.8167,111.2667,193.1,32.2,19.8,48,0.0,28,4.0,44.9
56498,28.1542,104.5042,549.0,30.6,21.4,58,0.0,360,5.5,45.9
59427,22.1167,107.0333,168.4,34.4,22.5,50,0.0,3,3.6,49.9
57921,25.8461,107.3456,821.2,19.6,19.3,98,0.0,72,0.7,21.0
58836,26.5833,118.7333,361.5,27.5,21.1,68,0.0,99,0.5,26.7
58665,28.6167,121.4167,4.6,33.8,22.6,52,0.0,333,5.2,49.0
57669,28.3833,111.2167,128.3,22.6,21.4,93,0.0,359,1.8,22.8
57837,26.4,108.0667,839.0,30.2,18.0,48,0.0,16,3.0,50.5
59304,23.6286,115.1761,176.6,24.1,23.2,95,0.0,122,1.3,24.5
59266,23.3833,111.25,77.7,27.0,24.8,88,0.0,115,1.2,27.8
59082,24.6667,113.6,121.3,26.2,24.4,90,0.0,147,2.2,27.4
59124,24.5167,117.3833,53.7,27.5,24.4,83,0.0,236,1.2,27.9
56598,27.0919,104.69,1629.6,25.2,16.1,57,0.0,218,1.8,26.6
57827,26.3228,107.5139,967.7,28.4,16.3,48,0.0,90,1.2,29.3
58643,28.9,120.0333,102.9,29.9,23.1,67,0.0,57,5.6,30.3
58847,26.0833,119.2833,84.0,29.1,22.8,69,0.0,28,2.5,26.6
57537,29.3,108.1667,322.2,24.4,22.7,90,0.0,999017,0.0,25.0
58537,29.1333,118.4,153.6,24.9,23.5,92,0.0,315,1.0,26.4
56889,24.0442,104.1828,1518.7001,22.8,17.0,70,0.0,184,0.7,19.7
58544,29.4833,119.2667,88.9,28.9,24.0,75,0.0,122,2.4,36.1
57875,26.755,112.6914,137.0,25.2,20.7,76,0.0,249,1.6,23.5
59045,24.5,109.7833,131.5,24.1,21.6,86,0.0,96,0.7,25.4
58568,29.1167,121.3833,34.5,28.4,23.3,74,0.0,250,4.6,26.1
56499,28.3833,104.7833,368.2,27.3,22.7,76,0.0,56,1.0,29.3
57840,26.9,109.2,401.4,29.9,19.0,52,0.0,164,2.0,31.5
57860,27.0,111.2833,283.3,24.1,20.8,82,0.0,240,1.9,29.8
56393,29.7667,104.85,369.4,24.5,22.8,90,0.0,235,1.4,23.6
56480,28.8167,103.5333,564.1,22.6,22.1,97,0.0,197,0.7,22.5
58622,28.95,117.5833,88.5,25.2,25.2,100,0.0,89,0.4,24.8
59478,22.2472,112.7858,33.1,26.2,25.3,95,0.0,97,1.2,26.6
58705,27.3333,115.4167,85.7,34.6,23.3,52,0.0,349,3.8,56.1
59090,24.9611,114.0467,143.9,34.3,23.6,54,0.0,320,1.2,38.6
57643,29.0078,109.8383,268.2,24.1,22.7,92,0.3,999017,0.1,25.2
58555,29.5167,120.8833,115.1,25.7,23.2,86,0.0,276,2.6,24.6
57640,28.5772,109.4567,341.0,24.4,22.5,89,0.0,20,0.6,23.2
58626,28.3167,117.2333,60.8,33.1,24.3,60,0.0,266,2.7,53.5
56875,24.3333,102.55,1716.9,23.5,15.0,59,0.0,268,3.1,23.3
56593,28.595,104.9456,418.0,26.2,20.8,72,0.0,31,0.8,33.9
59314,23.3983,116.1964,69.0,36.1,25.6,55,0.0,261,5.1,47.7
57554,29.4014,110.1622,322.2,23.8,21.7,88,0.0,269,1.1,25.9
57536,29.5167,108.7667,786.9,21.9,20.5,92,0.0,125,0.7,22.7
58550,29.7,120.25,39.1,24.9,24.7,99,0.0,210,1.2,24.9
56881,24.7503,103.2636,1695.8,17.5,16.2,92,0.0,321,1.2,17.7
58846,26.6667,119.5167,32.4,36.1,21.5,43,0.0,116,4.2,40.0
57658,28.0,110.2,152.8,26.2,26.2,100,0.0,169,1.9,27.3
58912,25.7167,116.7333,404.0,26.2,23.7,86,0.0,191,3.5,27.6
58557,29.3333,120.0833,90.0,25.2,24.7,97,0.0,297,1.5,25.1
56790,25.6833,104.25,1925.8,23.1,15.2,61,0.0,125,4.9,31.0
57643,29.0078,109.8383,268.2,32.6,20.2,48,0.0,182,2.5,51.6
